PGA_scaffold0__40_contigs__length_4818635	2693497	2693499	26.32730015082957	PGA_scaffold0__40_contigs__length_4818635	GenSAS_6448195bde6ca-publish	mRNA	2689314	2696745	26922.00	-	.	ID=M_mag.00g001440.m01-v1.0.a1;Name=M_mag.00g001440.m01;Parent=M_mag.00g001440-v1.0.a1;
PGA_scaffold0__40_contigs__length_4818635	2795105	2795107	25.772110080620713	PGA_scaffold0__40_contigs__length_4818635	GenSAS_6448195bde6ca-publish	gene	2794429	2795139	.	-	.	ID=M_mag.00g001490-v1.0.a1;Name=M_mag.00g001490;
PGA_scaffold0__40_contigs__length_4818635	2795105	2795107	25.772110080620713	PGA_scaffold0__40_contigs__length_4818635	GenSAS_6448195bde6ca-publish	mRNA	2794429	2795139	1333.00	-	.	ID=M_mag.00g001490.m01-v1.0.a1;Name=M_mag.00g001490.m01;Parent=M_mag.00g001490-v1.0.a1;
PGA_scaffold0__40_contigs__length_4818635	2795105	2795107	25.772110080620713	PGA_scaffold0__40_contigs__length_4818635	GenSAS_6448195bde6ca-publish	exon	2794935	2795139	.	-	.	ID=M_mag.00g001490.m01.exon08-v1.0.a1;Name=M_mag.00g001490.m01.exon08;Parent=M_mag.00g001490.m01-v1.0.a1;
PGA_scaffold0__40_contigs__length_4818635	2795105	2795107	25.772110080620713	PGA_scaffold0__40_contigs__length_4818635	GenSAS_6448195bde6ca-publish	CDS	2794935	2795139	.	-	0	ID=M_mag.00g001490.m01.CDS08-v1.0.a1;Name=M_mag.00g001490.m01.CDS08;Parent=M_mag.00g001490.m01-v1.0.a1;
PGA_scaffold0__40_contigs__length_4818635	2933187	2933189	26.2028735857182	PGA_scaffold0__40_contigs__length_4818635	GenSAS_6448195bde6ca-publish	exon	2933186	2933334	.	+	.	ID=M_mag.00g001600.m01.exon05-v1.0.a1;Name=M_mag.00g001600.m01.exon05;Parent=M_mag.00g001600.m01-v1.0.a1;
PGA_scaffold0__40_contigs__length_4818635	2933187	2933189	26.2028735857182	PGA_scaffold0__40_contigs__length_4818635	GenSAS_6448195bde6ca-publish	CDS	2933186	2933334	.	+	1	ID=M_mag.00g001600.m01.CDS05-v1.0.a1;Name=M_mag.00g001600.m01.CDS05;Parent=M_mag.00g001600.m01-v1.0.a1;
PGA_scaffold0__40_contigs__length_4818635	2933187	2933189	26.2028735857182	PGA_scaffold0__40_contigs__length_4818635	GenSAS_6448195bde6ca-publish	gene	2931599	2936466	.	+	.	ID=M_mag.00g001600-v1.0.a1;Name=M_mag.00g001600;
PGA_scaffold0__40_contigs__length_4818635	2933187	2933189	26.2028735857182	PGA_scaffold0__40_contigs__length_4818635	GenSAS_6448195bde6ca-publish	mRNA	2931599	2936466	10339.00	+	.	ID=M_mag.00g001600.m01-v1.0.a1;Name=M_mag.00g001600.m01;Parent=M_mag.00g001600-v1.0.a1;
PGA_scaffold0__40_contigs__length_4818635	3119316	3119318	30.54226852948142	PGA_scaffold0__40_contigs__length_4818635	GenSAS_6448195bde6ca-publish	gene	3118225	3119905	.	+	.	ID=M_mag.00g001740-v1.0.a1;Name=M_mag.00g001740;
PGA_scaffold0__40_contigs__length_4818635	3119316	3119318	30.54226852948142	PGA_scaffold0__40_contigs__length_4818635	GenSAS_6448195bde6ca-publish	mRNA	3118225	3119905	3498.00	+	.	ID=M_mag.00g001740.m01-v1.0.a1;Name=M_mag.00g001740.m01;Parent=M_mag.00g001740-v1.0.a1;
PGA_scaffold0__40_contigs__length_4818635	3119316	3119318	30.54226852948142	PGA_scaffold0__40_contigs__length_4818635	GenSAS_6448195bde6ca-publish	exon	3119227	3119392	.	+	.	ID=M_mag.00g001740.m01.exon03-v1.0.a1;Name=M_mag.00g001740.m01.exon03;Parent=M_mag.00g001740.m01-v1.0.a1;
PGA_scaffold0__40_contigs__length_4818635	3119316	3119318	30.54226852948142	PGA_scaffold0__40_contigs__length_4818635	GenSAS_6448195bde6ca-publish	CDS	3119227	3119392	.	+	2	ID=M_mag.00g001740.m01.CDS03-v1.0.a1;Name=M_mag.00g001740.m01.CDS03;Parent=M_mag.00g001740.m01-v1.0.a1;
PGA_scaffold0__40_contigs__length_4818635	3231347	3231349	26.0693165656112	PGA_scaffold0__40_contigs__length_4818635	GenSAS_6448195bde6ca-publish	gene	3230689	3232521	.	-	.	ID=M_mag.00g001870-v1.0.a1;Name=M_mag.00g001870;
PGA_scaffold0__40_contigs__length_4818635	3231347	3231349	26.0693165656112	PGA_scaffold0__40_contigs__length_4818635	GenSAS_6448195bde6ca-publish	mRNA	3230689	3232521	4442.00	-	.	ID=M_mag.00g001870.m01-v1.0.a1;Name=M_mag.00g001870.m01;Parent=M_mag.00g001870-v1.0.a1;
PGA_scaffold0__40_contigs__length_4818635	3231347	3231349	26.0693165656112	PGA_scaffold0__40_contigs__length_4818635	GenSAS_6448195bde6ca-publish	exon	3230689	3232521	.	-	.	ID=M_mag.00g001870.m01.exon01-v1.0.a1;Name=M_mag.00g001870.m01.exon01;Parent=M_mag.00g001870.m01-v1.0.a1;
PGA_scaffold0__40_contigs__length_4818635	3231347	3231349	26.0693165656112	PGA_scaffold0__40_contigs__length_4818635	GenSAS_6448195bde6ca-publish	CDS	3230689	3232521	.	-	0	ID=M_mag.00g001870.m01.CDS01-v1.0.a1;Name=M_mag.00g001870.m01.CDS01;Parent=M_mag.00g001870.m01-v1.0.a1;
PGA_scaffold0__40_contigs__length_4818635	3232007	3232009	-28.759528759528752	PGA_scaffold0__40_contigs__length_4818635	GenSAS_6448195bde6ca-publish	gene	3230689	3232521	.	-	.	ID=M_mag.00g001870-v1.0.a1;Name=M_mag.00g001870;
PGA_scaffold0__40_contigs__length_4818635	3232007	3232009	-28.759528759528752	PGA_scaffold0__40_contigs__length_4818635	GenSAS_6448195bde6ca-publish	mRNA	3230689	3232521	4442.00	-	.	ID=M_mag.00g001870.m01-v1.0.a1;Name=M_mag.00g001870.m01;Parent=M_mag.00g001870-v1.0.a1;
PGA_scaffold0__40_contigs__length_4818635	3232007	3232009	-28.759528759528752	PGA_scaffold0__40_contigs__length_4818635	GenSAS_6448195bde6ca-publish	exon	3230689	3232521	.	-	.	ID=M_mag.00g001870.m01.exon01-v1.0.a1;Name=M_mag.00g001870.m01.exon01;Parent=M_mag.00g001870.m01-v1.0.a1;
PGA_scaffold0__40_contigs__length_4818635	3232007	3232009	-28.759528759528752	PGA_scaffold0__40_contigs__length_4818635	GenSAS_6448195bde6ca-publish	CDS	3230689	3232521	.	-	0	ID=M_mag.00g001870.m01.CDS01-v1.0.a1;Name=M_mag.00g001870.m01.CDS01;Parent=M_mag.00g001870.m01-v1.0.a1;
PGA_scaffold0__40_contigs__length_4818635	3299644	3299646	25.191493920402806	PGA_scaffold0__40_contigs__length_4818635	GenSAS_6448195bde6ca-publish	gene	3297947	3300935	.	+	.	ID=M_mag.00g001940-v1.0.a1;Name=M_mag.00g001940;
PGA_scaffold0__40_contigs__length_4818635	3299644	3299646	25.191493920402806	PGA_scaffold0__40_contigs__length_4818635	GenSAS_6448195bde6ca-publish	mRNA	3297947	3300935	6123.00	+	.	ID=M_mag.00g001940.m01-v1.0.a1;Name=M_mag.00g001940.m01;Parent=M_mag.00g001940-v1.0.a1;
PGA_scaffold0__40_contigs__length_4818635	3299644	3299646	25.191493920402806	PGA_scaffold0__40_contigs__length_4818635	GenSAS_6448195bde6ca-publish	exon	3299356	3299975	.	+	.	ID=M_mag.00g001940.m01.exon07-v1.0.a1;Name=M_mag.00g001940.m01.exon07;Parent=M_mag.00g001940.m01-v1.0.a1;
PGA_scaffold0__40_contigs__length_4818635	3299644	3299646	25.191493920402806	PGA_scaffold0__40_contigs__length_4818635	GenSAS_6448195bde6ca-publish	CDS	3299356	3299975	.	+	1	ID=M_mag.00g001940.m01.CDS07-v1.0.a1;Name=M_mag.00g001940.m01.CDS07;Parent=M_mag.00g001940.m01-v1.0.a1;
PGA_scaffold0__40_contigs__length_4818635	3400336	3400338	-26.73033794756786	PGA_scaffold0__40_contigs__length_4818635	GenSAS_6448195bde6ca-publish	gene	3400242	3401739	.	-	.	ID=M_mag.00g002030-v1.0.a1;Name=M_mag.00g002030;
PGA_scaffold0__40_contigs__length_4818635	3400336	3400338	-26.73033794756786	PGA_scaffold0__40_contigs__length_4818635	GenSAS_6448195bde6ca-publish	mRNA	3400242	3401739	3085.00	-	.	ID=M_mag.00g002030.m01-v1.0.a1;Name=M_mag.00g002030.m01;Parent=M_mag.00g002030-v1.0.a1;
PGA_scaffold0__40_contigs__length_4818635	3400336	3400338	-26.73033794756786	PGA_scaffold0__40_contigs__length_4818635	GenSAS_6448195bde6ca-publish	exon	3400242	3400343	.	-	.	ID=M_mag.00g002030.m01.exon01-v1.0.a1;Name=M_mag.00g002030.m01.exon01;Parent=M_mag.00g002030.m01-v1.0.a1;
PGA_scaffold0__40_contigs__length_4818635	3400336	3400338	-26.73033794756786	PGA_scaffold0__40_contigs__length_4818635	GenSAS_6448195bde6ca-publish	CDS	3400242	3400343	.	-	0	ID=M_mag.00g002030.m01.CDS01-v1.0.a1;Name=M_mag.00g002030.m01.CDS01;Parent=M_mag.00g002030.m01-v1.0.a1;
PGA_scaffold0__40_contigs__length_4818635	3416872	3416874	32.36635458500152	PGA_scaffold0__40_contigs__length_4818635	GenSAS_6448195bde6ca-publish	gene	3416640	3417593	.	-	.	ID=M_mag.00g002040-v1.0.a1;Name=M_mag.00g002040;
PGA_scaffold0__40_contigs__length_4818635	3416872	3416874	32.36635458500152	PGA_scaffold0__40_contigs__length_4818635	GenSAS_6448195bde6ca-publish	mRNA	3416640	3417593	2836.00	-	.	ID=M_mag.00g002040.m01-v1.0.a1;Name=M_mag.00g002040.m01;Parent=M_mag.00g002040-v1.0.a1;
PGA_scaffold0__40_contigs__length_4818635	3416872	3416874	32.36635458500152	PGA_scaffold0__40_contigs__length_4818635	GenSAS_6448195bde6ca-publish	exon	3416640	3417593	.	-	.	ID=M_mag.00g002040.m01.exon01-v1.0.a1;Name=M_mag.00g002040.m01.exon01;Parent=M_mag.00g002040.m01-v1.0.a1;
PGA_scaffold0__40_contigs__length_4818635	3416872	3416874	32.36635458500152	PGA_scaffold0__40_contigs__length_4818635	GenSAS_6448195bde6ca-publish	CDS	3416640	3417593	.	-	0	ID=M_mag.00g002040.m01.CDS01-v1.0.a1;Name=M_mag.00g002040.m01.CDS01;Parent=M_mag.00g002040.m01-v1.0.a1;
PGA_scaffold0__40_contigs__length_4818635	3417019	3417021	25.263157894736842	PGA_scaffold0__40_contigs__length_4818635	GenSAS_6448195bde6ca-publish	gene	3416640	3417593	.	-	.	ID=M_mag.00g002040-v1.0.a1;Name=M_mag.00g002040;
PGA_scaffold0__40_contigs__length_4818635	3417019	3417021	25.263157894736842	PGA_scaffold0__40_contigs__length_4818635	GenSAS_6448195bde6ca-publish	mRNA	3416640	3417593	2836.00	-	.	ID=M_mag.00g002040.m01-v1.0.a1;Name=M_mag.00g002040.m01;Parent=M_mag.00g002040-v1.0.a1;
PGA_scaffold0__40_contigs__length_4818635	3417019	3417021	25.263157894736842	PGA_scaffold0__40_contigs__length_4818635	GenSAS_6448195bde6ca-publish	exon	3416640	3417593	.	-	.	ID=M_mag.00g002040.m01.exon01-v1.0.a1;Name=M_mag.00g002040.m01.exon01;Parent=M_mag.00g002040.m01-v1.0.a1;
PGA_scaffold0__40_contigs__length_4818635	3417019	3417021	25.263157894736842	PGA_scaffold0__40_contigs__length_4818635	GenSAS_6448195bde6ca-publish	CDS	3416640	3417593	.	-	0	ID=M_mag.00g002040.m01.CDS01-v1.0.a1;Name=M_mag.00g002040.m01.CDS01;Parent=M_mag.00g002040.m01-v1.0.a1;
PGA_scaffold0__40_contigs__length_4818635	4154867	4154869	27.497613365155125	PGA_scaffold0__40_contigs__length_4818635	GenSAS_6448195bde6ca-publish	gene	4154760	4155326	.	-	.	ID=M_mag.00g002390-v1.0.a1;Name=M_mag.00g002390;
PGA_scaffold0__40_contigs__length_4818635	4154867	4154869	27.497613365155125	PGA_scaffold0__40_contigs__length_4818635	GenSAS_6448195bde6ca-publish	mRNA	4154760	4155326	1134.00	-	.	ID=M_mag.00g002390.m01-v1.0.a1;Name=M_mag.00g002390.m01;Parent=M_mag.00g002390-v1.0.a1;
PGA_scaffold0__40_contigs__length_4818635	4154867	4154869	27.497613365155125	PGA_scaffold0__40_contigs__length_4818635	GenSAS_6448195bde6ca-publish	exon	4154760	4154961	.	-	.	ID=M_mag.00g002390.m01.exon01-v1.0.a1;Name=M_mag.00g002390.m01.exon01;Parent=M_mag.00g002390.m01-v1.0.a1;
PGA_scaffold0__40_contigs__length_4818635	4154867	4154869	27.497613365155125	PGA_scaffold0__40_contigs__length_4818635	GenSAS_6448195bde6ca-publish	CDS	4154760	4154961	.	-	2	ID=M_mag.00g002390.m01.CDS01-v1.0.a1;Name=M_mag.00g002390.m01.CDS01;Parent=M_mag.00g002390.m01-v1.0.a1;
PGA_scaffold0__40_contigs__length_4818635	4171859	4171861	30.68194597512427	PGA_scaffold0__40_contigs__length_4818635	GenSAS_6448195bde6ca-publish	gene	4171796	4171959	.	-	.	ID=M_mag.00g002420-v1.0.a1;Name=M_mag.00g002420;
PGA_scaffold0__40_contigs__length_4818635	4171859	4171861	30.68194597512427	PGA_scaffold0__40_contigs__length_4818635	GenSAS_6448195bde6ca-publish	mRNA	4171796	4171959	328.00	-	.	ID=M_mag.00g002420.m01-v1.0.a1;Name=M_mag.00g002420.m01;Parent=M_mag.00g002420-v1.0.a1;
PGA_scaffold0__40_contigs__length_4818635	4171859	4171861	30.68194597512427	PGA_scaffold0__40_contigs__length_4818635	GenSAS_6448195bde6ca-publish	exon	4171796	4171959	.	-	.	ID=M_mag.00g002420.m01.exon01-v1.0.a1;Name=M_mag.00g002420.m01.exon01;Parent=M_mag.00g002420.m01-v1.0.a1;
PGA_scaffold0__40_contigs__length_4818635	4171859	4171861	30.68194597512427	PGA_scaffold0__40_contigs__length_4818635	GenSAS_6448195bde6ca-publish	CDS	4171796	4171959	.	-	0	ID=M_mag.00g002420.m01.CDS01-v1.0.a1;Name=M_mag.00g002420.m01.CDS01;Parent=M_mag.00g002420.m01-v1.0.a1;
PGA_scaffold0__40_contigs__length_4818635	4644463	4644465	-35.526480530862656	PGA_scaffold0__40_contigs__length_4818635	GenSAS_6448195bde6ca-publish	gene	4644168	4645164	.	-	.	ID=M_mag.00g002550-v1.0.a1;Name=M_mag.00g002550;
PGA_scaffold0__40_contigs__length_4818635	4644463	4644465	-35.526480530862656	PGA_scaffold0__40_contigs__length_4818635	GenSAS_6448195bde6ca-publish	mRNA	4644168	4645164	2441.00	-	.	ID=M_mag.00g002550.m01-v1.0.a1;Name=M_mag.00g002550.m01;Parent=M_mag.00g002550-v1.0.a1;
PGA_scaffold0__40_contigs__length_4818635	4644463	4644465	-35.526480530862656	PGA_scaffold0__40_contigs__length_4818635	GenSAS_6448195bde6ca-publish	exon	4644168	4645164	.	-	.	ID=M_mag.00g002550.m01.exon01-v1.0.a1;Name=M_mag.00g002550.m01.exon01;Parent=M_mag.00g002550.m01-v1.0.a1;
PGA_scaffold0__40_contigs__length_4818635	4644463	4644465	-35.526480530862656	PGA_scaffold0__40_contigs__length_4818635	GenSAS_6448195bde6ca-publish	CDS	4644168	4645164	.	-	2	ID=M_mag.00g002550.m01.CDS01-v1.0.a1;Name=M_mag.00g002550.m01.CDS01;Parent=M_mag.00g002550.m01-v1.0.a1;
PGA_scaffold0__40_contigs__length_4818635	4648961	4648963	28.818236066356366	PGA_scaffold0__40_contigs__length_4818635	GenSAS_6448195bde6ca-publish	gene	4648774	4648994	.	-	.	ID=M_mag.00g002580-v1.0.a1;Name=M_mag.00g002580;
PGA_scaffold0__40_contigs__length_4818635	4648961	4648963	28.818236066356366	PGA_scaffold0__40_contigs__length_4818635	GenSAS_6448195bde6ca-publish	mRNA	4648774	4648994	442.00	-	.	ID=M_mag.00g002580.m01-v1.0.a1;Name=M_mag.00g002580.m01;Parent=M_mag.00g002580-v1.0.a1;
PGA_scaffold0__40_contigs__length_4818635	4648961	4648963	28.818236066356366	PGA_scaffold0__40_contigs__length_4818635	GenSAS_6448195bde6ca-publish	exon	4648774	4648994	.	-	.	ID=M_mag.00g002580.m01.exon01-v1.0.a1;Name=M_mag.00g002580.m01.exon01;Parent=M_mag.00g002580.m01-v1.0.a1;
PGA_scaffold0__40_contigs__length_4818635	4648961	4648963	28.818236066356366	PGA_scaffold0__40_contigs__length_4818635	GenSAS_6448195bde6ca-publish	CDS	4648774	4648994	.	-	1	ID=M_mag.00g002580.m01.CDS01-v1.0.a1;Name=M_mag.00g002580.m01.CDS01;Parent=M_mag.00g002580.m01-v1.0.a1;
PGA_scaffold10__58_contigs__length_8083807	645037	645039	31.31359381359382	PGA_scaffold10__58_contigs__length_8083807	GenSAS_6448195bde6ca-publish	gene	644032	647714	.	+	.	ID=M_mag.00g098760-v1.0.a1;Name=M_mag.00g098760;
PGA_scaffold10__58_contigs__length_8083807	645037	645039	31.31359381359382	PGA_scaffold10__58_contigs__length_8083807	GenSAS_6448195bde6ca-publish	mRNA	644032	647714	7654.00	+	.	ID=M_mag.00g098760.m01-v1.0.a1;Name=M_mag.00g098760.m01;Parent=M_mag.00g098760-v1.0.a1;
PGA_scaffold10__58_contigs__length_8083807	645037	645039	31.31359381359382	PGA_scaffold10__58_contigs__length_8083807	GenSAS_6448195bde6ca-publish	exon	644491	645107	.	+	.	ID=M_mag.00g098760.m01.exon02-v1.0.a1;Name=M_mag.00g098760.m01.exon02;Parent=M_mag.00g098760.m01-v1.0.a1;
PGA_scaffold10__58_contigs__length_8083807	645037	645039	31.31359381359382	PGA_scaffold10__58_contigs__length_8083807	GenSAS_6448195bde6ca-publish	CDS	644491	645107	.	+	2	ID=M_mag.00g098760.m01.CDS02-v1.0.a1;Name=M_mag.00g098760.m01.CDS02;Parent=M_mag.00g098760.m01-v1.0.a1;
PGA_scaffold10__58_contigs__length_8083807	770454	770456	34.12449484287351	PGA_scaffold10__58_contigs__length_8083807	GenSAS_6448195bde6ca-publish	gene	770363	774022	.	+	.	ID=M_mag.00g098840-v1.0.a1;Name=M_mag.00g098840;
PGA_scaffold10__58_contigs__length_8083807	770454	770456	34.12449484287351	PGA_scaffold10__58_contigs__length_8083807	GenSAS_6448195bde6ca-publish	mRNA	770363	774022	14640.00	+	.	ID=M_mag.00g098840.m01-v1.0.a1;Name=M_mag.00g098840.m01;Parent=M_mag.00g098840-v1.0.a1;
PGA_scaffold10__58_contigs__length_8083807	1129906	1129908	25.0733395749993	PGA_scaffold10__58_contigs__length_8083807	GenSAS_6448195bde6ca-publish	gene	1127004	1131501	.	+	.	ID=M_mag.00g099090-v1.0.a1;Name=M_mag.00g099090;
PGA_scaffold10__58_contigs__length_8083807	1129906	1129908	25.0733395749993	PGA_scaffold10__58_contigs__length_8083807	GenSAS_6448195bde6ca-publish	mRNA	1127004	1131501	42032.00	+	.	ID=M_mag.00g099090.m01-v1.0.a1;Name=M_mag.00g099090.m01;Parent=M_mag.00g099090-v1.0.a1;
PGA_scaffold10__58_contigs__length_8083807	1129906	1129908	25.0733395749993	PGA_scaffold10__58_contigs__length_8083807	GenSAS_6448195bde6ca-publish	exon	1129701	1130888	.	+	.	ID=M_mag.00g099090.m01.exon05-v1.0.a1;Name=M_mag.00g099090.m01.exon05;Parent=M_mag.00g099090.m01-v1.0.a1;
PGA_scaffold10__58_contigs__length_8083807	1129906	1129908	25.0733395749993	PGA_scaffold10__58_contigs__length_8083807	GenSAS_6448195bde6ca-publish	CDS	1129701	1130888	.	+	0	ID=M_mag.00g099090.m01.CDS05-v1.0.a1;Name=M_mag.00g099090.m01.CDS05;Parent=M_mag.00g099090.m01-v1.0.a1;
PGA_scaffold10__58_contigs__length_8083807	1130295	1130297	-28.83533854806085	PGA_scaffold10__58_contigs__length_8083807	GenSAS_6448195bde6ca-publish	gene	1127004	1131501	.	+	.	ID=M_mag.00g099090-v1.0.a1;Name=M_mag.00g099090;
